name,location,diff,tier,type,server,links,finder,prover,extra
True Ethnic Conduction,Sand Kingdom,9/10,Master,,Database,https://drive.google.com/file/d/1FROzwIP2wz1H2WvChdqXz-eFOooRTEKr/preview,CToad7,CToad7,
The Very Limit,Luncheon Kingdom,9/10,Master,,Database,https://drive.google.com/file/d/1mAB0Z0BSkourO8n1JXiPsnKYX2J_S0cw/preview,TreeDumpster,TreeDumpster,
Nonceja,Wooded Kingdom,9/10,Master,"Triple, TT-Less",Database,https://drive.google.com/file/d/1F5tpYeWnf90m0JewS4D9aM5PJVniHW_J/preview,Ninjapugs,Ninjapugs,
HH,Metro Kingdom,9/10,Master,Backflip,Database,https://drive.google.com/file/d/1TvNap0rn7GLvqoNItmCfquKVO146tD8X/preview,CToad7,CToad7,
Lantern's Banner,Bowser's Kingdom,9/10,Master,,Database,https://drive.google.com/file/d/1i1-pQgCo5mWcHXK_NCURRibc7R4o5F9N/preview,Dailoxd,Dailoxd,
Ancient Debris,Cascade Kingdom,9/10,Master,Vault,SMO Trickjumping Server,https://drive.google.com/file/d/13D6KOrMHIrcCAp9fIfstKMgRV2SUnXdK/preview,EagleGamer,EagleGamer,
Bowser Sky,Bowser's Kingdom,9/10,Master,,Database,https://drive.google.com/file/d/1gG6FHFfpbz5ax2cNZJCNTReQC9TVrgyx/preview,FUD,FUD,"Info: BU Banned, good luck"
Mummified Memes,Ruined Kingdom,9/10,Master,Vault,Database,https://drive.google.com/file/d/1sSaU_oHIZsoJmVmdqp-08FcXsx4mPNNV/preview,MadeForMario,,
Twisted Townscape,Sand Kingdom,9/10,Master,,Database,https://drive.google.com/file/d/1zVGQHBWbwsTR1I-tzo98D3BWikTxXsi1/preview,Jake G.,,
Golden Banner,Bowser's Kingdom,9/10,Master,,Database,https://drive.google.com/file/d/1BK72f1vTcEbINY1HqspHA4l4kzlEP9T9/preview,Dailoxd,Mackansmat,
S,Bowser's Kingdom,9/10,Master,Vault,Database,https://drive.google.com/file/d/1OoKYEJB6fmJ4wJ0VX70m__5fmD-HZKa2/preview,Wallonice,Wallonice,
Pyramid Crasher,Sand Kingdom,9/10,Master,,Database,https://drive.google.com/file/d/1GOvBKFz4S8FIxdRpE41QsPZ1F1tVBU0S/preview,Ninjapugs,Ninjapugs,
Slumped Sands,Sand Kingdom,9/10,Master,,Database,https://drive.google.com/file/d/1wdZnP_o8fwB3W7RBsRS8cz2TkuadHPGe/preview,Autumn,Autumn,
Ledgegrab Biggie Cheese,Luncheon Kingdom,9/10,Master,,Database,https://drive.google.com/file/d/1Xe5hyPtgbpoaabBZuoR0W2uiHzeEZvOo/preview,Gummy,Gummy,
Sand Frijoles Beans,Sand Kingdom,9/10,Master,,Database,https://drive.google.com/file/d/1lTrKxkRQUHPn7NZBcT2KhUpRrB5L9U6n/preview,Flavien,Flavien,
Vacation Seeker,Lake Kingdom,9/10,Master,Triple,Database,https://drive.google.com/file/d/1VmAvNWB03W0NrGTgWCeKmFr-c4fRo-ww/preview,Betel,Betel,
SeedShell,Seaside Kingdom,9/10,Master,Triple,SMO Trickjumping Server,https://drive.google.com/file/d/17cjM4QG-ztkAK1uvNyjW0DpK4C_qlFJs/preview,Autumn,Autumn,
Reverse Yellow Pegs,Luncheon Kingdom,9/10,Master,Yellow Dram,Database,https://drive.google.com/file/d/1F-efbxnsk0qQaSYQNg_uMWE7nh7fu2IQ/preview,Sg197,Gummy,
Archway Master,Sand Kingdom,9/10,Master,,Database,https://drive.google.com/file/d/1DDWmQ3hPigR-0Q6Yj_qlGM0CwwCqJOFh/preview,Eaglegamer,Eaglegamer,
Invisible Roof Hopper,Metro Kingdom,9/10,Master,,Database,https://drive.google.com/file/d/14b761y8MCKbjgWWUznQux74aieiWJROj/preview,Ident,Ident,
True Stairface Ascent,Bowser's Kingdom,9/10,Master,,Database,https://drive.google.com/file/d/1At-zzqe0GaZ3NaB4vwtlSVHonvBjtx5C/preview,,,
Hedgy Building,Metro Kingdom,9/10,Master,,Database,https://drive.google.com/file/d/1lyuJ3RZk2yrDg4VCOq_nLBQerpKAlQqw/preview,JoniKauf,JoniKauf,
Truer Cascade Mard,Cascade Kingdom,9/10,Master,Triple,Database,https://drive.google.com/file/d/15vHAJ6GgsHoXiTBOfpPHHbV0kdhWgJZg/preview,,,
Nutty Branches,Wooded Kingdom,9/10,Master,,Database,https://drive.google.com/file/d/1BkdvaYG0Y7LVPxrh7ap8sDjOuLj0ntpN/preview,b_yoshi,b_yoshi,
Sherm's Edge,Wooded Kingdom,9/10,Master,,Database,https://drive.google.com/file/d/1RiaWvJwgx9V2MAzOPotocJsBwbKLYOS_/preview,AwesomeAggron,,
Gruelling Greyscale,Cap Kingdom,9/10,Master,"Triple, Spinless, CB-Less",Database,https://drive.google.com/file/d/1IcGdAImHWO0vyUzADUbWl0q_6NqDyVZ0/preview,CToad7,CToad7,
Animal Crossing,Mushroom Kingdom,9/10,Master,,Database,https://drive.google.com/file/d/1XFhFeISESJsPoDndsEPgz8t5yK_XpT2b/preview,Haven,Haven,
He Sacrifices THE ROOK,Mushroom Kingdom,9/10,Master,,Database,https://drive.google.com/file/d/11RH4NTKuCNaXEQ65LEcA-8glR2PGGmqT/preview,,,
Torture Torch,Bowser's Kingdom,9/10,Master,,Database,https://drive.google.com/file/d/1eTZ0ODM1oJdpZhduDP6Cu7T63UCJxgec/preview,JoniKauf,JoniKauf,
Unstable Field Flyer,Wooded Kingdom,9/10,Master,,Database,https://drive.google.com/file/d/1HEIjm8Hz2pBM-mW0iGnT2dz6GZX7ydVw/preview,CToad7,JoniKauf,
Tiger Crates,Mushroom Kingdom,9/10,Master,,Database,https://drive.google.com/file/d/1QJonnuGz0Lqd9C6Btr4GHSBIH1euTgpU/preview,2.718H,2.718H,
Truer Table Hopper,Moon Kingdom,9/10,Master,,Database,https://drive.google.com/file/d/19gCzhI0HzZ1UNHT0IhwkwHhFcuzQ3q5U/preview,,,
Scoreboard Shock,Snow Kingdom,9/10,Master,,Database,https://drive.google.com/file/d/17vglDgP2VFCOmcHvz0ahD79eIFEVfU7b/preview,CToad7,CToad7,
Upper Womantro Impossible,Metro Kingdom,9/10,Master,,Database,https://drive.google.com/file/d/1nXzFzttkl50e9en1YggLFP1QiaPAsknX/preview,Phyota,Phyota,
Doorway Passing,Bowser's Kingdom,9/10,Master,,Database,https://drive.google.com/file/d/13wq5xnGboaKfkWT56_e8_YPfR8JYg90T/preview,,,
Yellow Development Downfall,Metro Kingdom,9/10,Master,,Database,https://drive.google.com/file/d/1z6qjiXGSt_nEG9EpD-8aVd4uAHUzxgka/preview,Gummy,Gummy,
Amazon,Cap Kingdom,9/10,Master,Vault,Database,https://drive.google.com/file/d/1h2NHMieznYzZvbEUF_HahdxOOZUQFuu5/preview,,,
Upper Shady Lamp,Cap Kingdom,9/10,Master,Triple,Database,https://drive.google.com/file/d/1w3rzCEmxKqsVu20zajJbzHhzr_Vkb_v3/preview,JoniKauf,JoniKauf,
Sealed Shore,Seaside Kingdom,9/10,Master,,Database,https://drive.google.com/file/d/1jHDQw799EB-wZFP0V04S5ZYIRJkpVMqi/preview,,,
Seascope,Seaside Kingdom,9/10,Master,Vault,Database,https://drive.google.com/file/d/1tNEwQ7yfD-DZI6L5p8Qgn_7ijWJgNaxe/preview,AwesomeAggron,,
True Hedge Rendezvous,Metro Kingdom,9/10,Master,,Database,https://drive.google.com/file/d/1G2mTNqrH6M_RlK7figNM6G0JQ-mlY1aI/preview,MadeForMario,MadeForMario,
Simple Wall Whacker,Sand Kingdom,9/10,Master,,Database,https://drive.google.com/file/d/1Ykh6P5CNq7pPggN6fiWXQ1Auri4XrQN1/preview,AppleXd,AppleXd,
Water Tower Climber,Metro Kingdom,9/10,Master,,Database,https://drive.google.com/file/d/1IEswx8mg0HOWqQOLNYy4g5bx9bE65T0M/preview,,,
Overshoot Beans,Metro Kingdom,9/10,Master,,Database,https://drive.google.com/file/d/11ov0qiCpwdvM2Db_MVUD5WLZWvJ8XI9e/preview,AwesomeAggron,AwesomeAggron,
Honestly Quite Incredible,Metro Kingdom,9/10,Master,,Database,https://drive.google.com/file/d/1XrauR5tHg0uNRB5P8h2aZPy1ra6LgsgV/preview,Gummy,Gummy,
Red Carpet Bruncheon,Bowser's Kingdom,9/10,Master,,Database,https://drive.google.com/file/d/16euMa4HxtoFohjTOJQ1B9sOIuvgq0BRX/preview,JoniKauf,JoniKauf,
Wet Mard 2.0,Darker Side,9/10,Master,"Single Jump, ZG",Database,https://drive.google.com/file/d/1N-lqSFYRvVxtRsez6g42BiPUiBlyJUIt/preview,JoniKauf,JoniKauf,
Vault Gushenless,Seaside Kingdom,9/10,Master,,Database,https://drive.google.com/file/d/1U-Le3RclDIBnYqMuLsWFh69Q9breJFWG/preview,JoniKauf,JoniKauf,
True Captureless God,Sand Kingdom,9/10,Master,,Database,https://drive.google.com/file/d/1qAe_TjuISxs7u7-5pfTQWA6ZCgVrZPBc/preview,TtvXxLeoxX,TtvXxLeoxX,
Lake Escape,Lake Kingdom,9/10,Master,"Vertical, Cap Return Jump, 2P",Database,https://drive.google.com/file/d/1w06sSJHeJzOGA3541L35c4ShllwACj3S/preview,,,
Throwback,Mushroom Kingdom,9/10,Master,,Database,https://drive.google.com/file/d/1kGvqQW0VfDO4Dd-gxOM6vRQGrSvIevNt/preview,,CorDar,
Barrier Beans,Metro Kingdom,9/10,Master,Triple,Database,https://drive.google.com/file/d/1ekQ_M1khLdpJvscB2MHKCP29OGckhOEW/preview,Atreyu_08,,
True Goomba Garden,Wooded Kingdom,9/10,Master,,Database,https://drive.google.com/file/d/1ik37oem139y0e0K6CVyhDL0AKd5yOI_0/preview,TigerGold59,,
Soup Overpass,Luncheon Kingdom,9/10,Master,,Database,https://drive.google.com/file/d/1-72YtA11VaU86t4QfpdzeZaocSV-ocvR/preview,Cappy Crystal,SomeRandomPear,
Reverse Bone Narrow,Cascade Kingdom,9/10,Master,,Database,https://drive.google.com/file/d/18IumQ_-luDoEKfsjjcwg3QVghYx-Cz83/preview,Mighty Owl,Mighty Owl,
Water Wrap,Metro Kingdom,9/10,Master,,Database,https://drive.google.com/file/d/1aoVhHtUJu-0fmufK-jRsxLn15OB9RqXg/preview,JoniKauf,JoniKauf,
Hedge Descent,Metro Kingdom,9/10,Master,,Database,https://drive.google.com/file/d/1YI8TrZprZHbp-I7uqmKfiAolbSs2WBl4/preview,,,
Cavern's Torch,Sand Kingdom,9/10,Master,,Database,https://drive.google.com/file/d/1e0GpPlzHMTR50oOISCrK3z_Nf0CWXnWz/preview,Gummy,Gummy,
Bridge Evader,Cap Kingdom,9/10,Master,"Vault, Spinless",Database,https://drive.google.com/file/d/17pzWCGOOSwydFkfJP_LzTBoxwgwocbFS/preview,Atreyu_08,Atreyu_08,
Toad's Scarecrow,Luncheon Kingdom,9/10,Master,,Database,https://drive.google.com/file/d/1JolmO_01Mak43ZmG9_OCgYkIp1H0utUq/preview,JoniKauf,JoniKauf,
Wezlummy,Luncheon Kingdom,9/10,Master,,Database,https://drive.google.com/file/d/1aq7c4kdvAVYAxHIREX5uJcWpqUwP25bG/preview,Wezly,Gummy,You have to land after bonking!
Pole Panic,Wooded Kingdom,9/10,Master,,Database,https://drive.google.com/file/d/1eGxN4eOw5ek9i2VMvnpuQSh_KTrvqG9J/preview,JoniKauf,JoniKauf,
Yellow Table Dram,Sand Kingdom,9/10,Master,Yellow Dram,Database,https://drive.google.com/file/d/1u7HkrtUVusPK0U56Ypp-sOWolkDo3iT7/preview,,,
Waterwarp,Wooded Kingdom,9/10,Master,,Database,https://drive.google.com/file/d/12Vrp9Ze0b3ij-FfYkiKAm68LTPWGw9gs/preview,,,
Vanish Cap,Mushroom Kingdom,9/10,Master,"Triple, Capless",SMO Trickjumping Server,https://drive.google.com/file/d/1iUzc5DR_FgBYeZXsbgnz7YNBq4xMq3rb/preview,NotNick,Crystal,
Cheese Vault Assault,Luncheon Kingdom,9/10,Master,"Vault, TT",Database,https://drive.google.com/file/d/1T1zafjkU8JVM9-GIcq5JC3VEloU1Dd4W/preview,AwesomeAggron,,
Rail Beans,Metro Kingdom,9/10,Master,,Database,https://drive.google.com/file/d/1ObVNy42NMkk_xiXxbw5OJVZO505qN8Oa/preview,Rock man,AwesomeAggron,
Bubble Bounce,Luncheon Kingdom,9/10,Master,,Database,https://drive.google.com/file/d/1hYnHqADxIJXN4U097MIoRGvS8nLNw3rj/preview,CToad7,CToad7,
They Vibing,Bowser's Kingdom,9/10,Master,,Database,https://drive.google.com/file/d/1LtvSzjxqY23TxsTh3TNEp76qrs5L30iy/preview,FUD,FUD,
2P Moon Cave Vertical,Moon Kingdom,9/10,Master,,Database,https://drive.google.com/file/d/1XDBQzspmHTC7ekprM7gcF6plrCQVxZcc/preview,,,
Truest 2D Strats,Sand Kingdom,9/10,Master,2D,Database,https://drive.google.com/file/d/1jIaByz3KP97oijW7OAj4vk8hVqOQi2_-/preview,,,The bullet bill at the beginning is a good indicator to time your bullet bill bounce.
Upper True Soupy Mixture,Bowser's Kingdom,9/10,Master,,Database,https://drive.google.com/file/d/14Ev6F9FhMUUmOsSD6BLA4J-9O5H035Lc/preview,Gummy,Gummy,
Glacial Gust,Snow Kingdom,9/10,Master,Vault,SMO Trickjumping Server,https://drive.google.com/file/d/1qHq-GAdLFVr5lBAuitfdN9fIfpfZ7naS/preview,Xdxboxjaja,Xdxboxjaja,
Construction Signs,Metro Kingdom,9/10,Master,,Database,https://drive.google.com/file/d/1ydd1O9E19dCvnLiH1YJm6Ag6jyo2sv7l/preview,JoniKauf,JoniKauf,
Truest 2D Strats 2.0,Metro Kingdom,9/10,Master,2D,Database,https://drive.google.com/file/d/1PIUTwlWAt35-K_H5-JFV1gAUjQga_SnW/preview,Eaglegamer,Eaglegamer,
Secret Picnic Spot,Wooded Kingdom,9/10,Master,,Database,https://drive.google.com/file/d/1ASuua7Q88YiuALu63c45O9Sk4XetDQOd/preview,Jellopuff,Jellopuff,
Yellow Chuck's Gap,Ruined Kingdom,9/10,Master,"Yellow Dram, CB-Less, Spinless",Database,https://drive.google.com/file/d/1g0G2mGIW97eQgUoLHXxTkXLlniauniFs/preview,Gummy,Gummy,
True Fork Room,Luncheon Kingdom,9/10,Master,,Database,https://drive.google.com/file/d/1bp4Mfj7qJzV6IFJVwFuMAclg4WwYcSUw/preview,Yellow,Lopezgamer101,
Galaxy Gap,Moon Kingdom,9/10,Master,"Triple, ZG",Database,https://drive.google.com/file/d/1Ylv5-s3JCbi5P23X48dZ6nyoHolYPpee/preview,TigerGold59,,
Truer Greyscale Twist,Cap Kingdom,9/10,Master,"Vault, TT",Database,https://drive.google.com/file/d/16JVO7qfvNRkSa4cE6hSkbq4wQmUhF-L-/preview,b_yoshi,MadeForMario,
Ring of Fire,Darker Side,9/10,Master,Vault,SMO Trickjumping Server,https://drive.google.com/file/d/1T_oz4NDDCZGZj2aogFceX-Z2bkUIRANk/preview,AwesomeAggron,AwesomeAggron,
Adblock,Moon Kingdom,9/10,Master,"Longjump, ZG",Database,https://drive.google.com/file/d/1wjmbPFRucDDBeP5Sxu8xOkt-qK_hzb_3/preview,Gummy,Gummy,
Chuck's Corner,Moon Kingdom,9/10,Master,,Database,https://drive.google.com/file/d/1CtAEXdtu9Hs0eYurbwmykdcu3kgNadh2/preview,JoniKauf,JoniKauf,
Stairway Cuddler,Darker Side,9/10,Master,"Vault, Spinless",Database,https://drive.google.com/file/d/18N9hMOYMkhGGAKsJxnju0ipMoYw0yEvJ/preview,JoniKauf,JoniKauf,
Capless Koi Crash,Bowser's Kingdom,9/10,Master,"Triple, Capless, Chilled",Database,https://drive.google.com/file/d/1RLcQeWwbhjQMDt1FUy-0sb0v1ulNGdn0/preview,b_yoshi,Mobby,Only dive-speed allowed!
True Icy Twist,Snow Kingdom,9/10,Master,,Database,https://drive.google.com/file/d/1hfznbRSPh3LvbzbVfupqzsd2HwC5w4E5/preview,,JoseFT_,
Tree Hugger 2.0,Mushroom Kingdom,9/10,Master,,Database,https://drive.google.com/file/d/17wLo-yUHu6HeXgyLfb3eMQ8eKsGIll27/preview,SmoHD,SmoHD,
True Mummy Beans,Ruined Kingdom,9/10,Master,Triple,Database,https://drive.google.com/file/d/1kgZEQwqUO2DaLCAlqgTWfx5RTAmz_SAf/preview,JoniKauf,JoniKauf,
Blue Beam Heights,Metro Kingdom,9/10,Master,,Database,https://drive.google.com/file/d/1BGS3BQ7EByuHm-HaXdX1gc2_c7J4b_Dk/preview,,,
Poisonous Concussion,Snow Kingdom,9/10,Master,,Database,https://drive.google.com/file/d/1njjoaGHM4HuQaOtPu6onS1HM-_2RmSbh/preview,Mackansmat,Mackansmat,Day #11 of Jumpsmas 2021!
Ogre Overpass,Metro Kingdom,9/10,Master,Vault,Database,https://drive.google.com/file/d/1s1JWKZn8VUDuQLJRNUswzGbmLkFr9EFx/preview,Eaglegamer,,
Tree,Lost Kingdom,9/10,Master,,Database,https://drive.google.com/file/d/17hTao1Vu62C1kXzmAKk7yHAj7fJb0jI6/preview,Mango,Mango,
Vault DSS,Cascade Kingdom,9/10,Master,,Database,https://drive.google.com/file/d/1CrV_5kAkiRMU4bFPBB4CbeizGjZwytYC/preview,Leo_smo,Leo_smo,
Doorway Headache,Metro Kingdom,9/10,Master,,Database,https://drive.google.com/file/d/1H0qXKV3cUzRxjPG1ZfAD9Pyoncr3mkWm/preview,Gummy,Gummy,You have to bonk in between the 2 railings for it to count!
Traffic R,Metro Kingdom,9/10,Master,,Database,https://drive.google.com/file/d/18kpYYJZ9_sL1wij5Af6z_bpdFZM4P8LC/preview,Wezly,Wezly,
Critical Cannon,Luncheon Kingdom,9/10,Master,,Database,https://drive.google.com/file/d/1S0-YTSNH96AqGyPSiAHFbamS2vxb4yJ9/preview,construcable,construcable,
Yellow Rocket Moon Collector,Sand Kingdom,9/10,Master,,Database,https://drive.google.com/file/d/1d8BF9ZWZRdryFPmnx2lxl0ffU_iqTxR7/preview,Luffy,Luffy,
Guchi,Sand Kingdom,9/10,Master,Vault,Database,https://drive.google.com/file/d/1yAZew7pnMCoA4X2GZGBUPXe5rpR6RbB0/preview,Construcable,Construcable,
Overshoot Fallen Machinery,Wooded Kingdom,9/10,Master,,Database,https://drive.google.com/file/d/1hvA_PdxQsDaV99m-J74muN2h9AyOwaYb/preview,Eaglegamer,,
Downhill Tumble,Mushroom Kingdom,9/10,Master,,Database,https://drive.google.com/file/d/1AsxRTzzhCXVFQpnj8FzMFVmwz4eGXNkQ/preview,CorDar,CorDar,
Vault Barrier Dreams,Metro Kingdom,9/10,Master,,Database,https://drive.google.com/file/d/1ahFxTkYckMjzhcCmOjiLX40BYSppT6rF/preview,,Gummy,
Overshoot Bowser's Climb,Bowser's Kingdom,9/10,Master,,Database,https://drive.google.com/file/d/1fYPcSPws5_o4liurYLP_jwnLwx4t0gFJ/preview,,,
Arena Detour,Wooded Kingdom,9/10,Master,,Database,https://drive.google.com/file/d/1Yu8zI6103OF0xK2Bx7axjrx_9sCLH2Lz/preview,AwesomeAggron,AwesomeAggron,Tutorial on how to manipulate the uproot: https://drive.google.com/file/d/17BfSh37aeM__8x4y_AJUnucIYXhOy_Si/preview
Blue Sand,Sand Kingdom,9/10,Master,,Database,https://drive.google.com/file/d/1zuk81KDGGfOJy2HnpnSK_f0BmfsCx2Jw/preview,,,
Girderphobia,Metro Kingdom,9/10,Master,,Database,https://drive.google.com/file/d/1mBYv6l0ZMKDCJKT4yqoZnDGVXhEJeTpJ/preview,Niklyoshi,Niklyoshi,
Metal Night,Metro Kingdom,9/10,Master,,Database,https://drive.google.com/file/d/1dqy7ISJUXK1x3JKBuqjJFTw9lionyxw5/preview,JoniKauf,JoniKauf,
Meat,Luncheon Kingdom,9/10,Master,,Database,https://drive.google.com/file/d/1Nr1tRjfEbQdAYu4lQWHBUt7IB-182Wm6/preview,Jane,Jane,
Street Strider,Metro Kingdom,9/10,Master,,Database,https://drive.google.com/file/d/1stl_QhZaodcJIyRp97VGAHjKiStXkB9g/preview,Repetidora,Repetidora,
Sky Craziness,Luncheon Kingdom,9/10,Master,,Database,https://drive.google.com/file/d/1xLlNoROsg136wjSEcO5DIk67cL7X-UJA/preview,Sg197,Sg197,
Piranha Pleasure,Luncheon Kingdom,9/10,Master,,Database,https://drive.google.com/file/d/1zHTpWjksDNAUicgTTK1ph7ypcjA-IUPs/preview,CToad7,CToad7,
Bowser's Revenge,Bowser's Kingdom,9/10,Master,,Database,https://drive.google.com/file/d/1nXgpTLLoSFcnURN9f2eFrkKl4hXGUhr3/preview,Kern,Betelgeuse,
Mini Pole Cancel Vector,Wooded Kingdom,9/10,Master,,Database,https://drive.google.com/file/d/1zP_-TTb__bEGlBtfahNzkP5Iari8jb4S/preview,JoniKauf,JoniKauf,
Cushion Chasm,Bowser's Kingdom,9/10,Master,Triple,SMO Trickjumping Server,https://drive.google.com/file/d/19RI1rvFLEwipBysJh2I2mXGpA6UK0qxv/preview,Aqua,,
Icy Particles,Sand Kingdom,9/10,Master,,Database,https://drive.google.com/file/d/103TM229ojwhiS_WtChp3of9RpRl7gddV/preview,CToad7,CToad7,
Robot Outlook,Moon Kingdom,9/10,Master,,Database,https://drive.google.com/file/d/1znx_7yg2CqNCEwBnDaYE6A-hXPjTaNnW/preview,Repetidora,JoniKauf,
Truer Metal Ascent,Wooded Kingdom,9/10,Master,,Database,https://drive.google.com/file/d/1vkOo7LCWm6BiBGkBlhtoPSX2JLJoJYpF/preview,,,Using the rocket for any height is forbidden!
H2O Havoc,Bowser's Kingdom,9/10,Master,,Database,https://drive.google.com/file/d/1aEsCKyQh88IS6xIk9NQdzjjlEZMza51K/preview,Autumn,Autumn,You have to beans the ledge on your single jump like shown in the clip for it to count!
Mini Cryo Plunge,Sand Kingdom,9/10,Master,,Database,https://drive.google.com/file/d/18BE8agel01-OG18rpywtO1BIJxStFQpS/preview,hookedcrockery,hookedcrockery,
Vault Seaside Mard 2.0,Seaside Kingdom,9/10,Master,Vault,Database,https://drive.google.com/file/d/1qd1Vk1WfSSLM0sDqdRaeT2pGI6VDu0QZ/preview,allnewluke,MightyOwl,
Apple,Mushroom Kingdom,9/10,Master,,Database,https://drive.google.com/file/d/15pZR0KevijynFVDphjJUuq7EumadLK0_/preview,Dailoxd,Dailoxd,
Railing Rising,Seaside Kingdom,9/10,Master,,Database,https://drive.google.com/file/d/1ROVzPd7td_nS_iySu8zamb_N1gN8EwQa/preview,JoniKauf,JoniKauf,
Golden Backflip,Bowser's Kingdom,9/10,Master,,Database,https://drive.google.com/file/d/1wcexz8_8l-EWRuZuDciCF-HB_hNEESPV/preview,Gummy,Gummy,
Pond Vault,Cap Kingdom,9/10,Master,Vault,Database,https://drive.google.com/file/d/1U9rbGD9s41ZoGAyuYotuqhtVrcy-gW9L/preview,AwesomeAggron,,
Koin Collapse,Bowser's Kingdom,9/10,Master,,Database,https://drive.google.com/file/d/1GrthyvI1ooKuJc-SnHcH0FPbH647JAKd/preview,Marci,Marci,
Chill Out,Snow Kingdom,9/10,Master,,Database,https://drive.google.com/file/d/13w_IS6Wm9hLCvyP_iHrD1fgKR4ibMM4J/preview,Nix,Mario Man,
Statue Stepup,Darker Side,9/10,Master,Triple,SMO Trickjumping Server,https://drive.google.com/file/d/19FXymBpxw7RMekLN1avwJncLVIP4W5rq/preview,Lopezgamer101,,
Cashcade,Cascade Kingdom,9/10,Master,,Database,https://drive.google.com/file/d/1EKcXNre9aaBSD45TamTXikcif7IEMooT/preview,CToad7,CToad7,
Vault Toad's Trench,Lost Kingdom,9/10,Master,,Database,https://drive.google.com/file/d/14M4mEfq45q-xS18rF352hxxb7uc0hec9/preview,,Bam,
Apple Falls,Mushroom Kingdom,9/10,Master,,Database,https://drive.google.com/file/d/1yophggwt-mK3wFRNCO2e7dJWn-6pYB5K/preview,Mak,Mak,
Warzone Weaver,Metro Kingdom,9/10,Master,,Database,https://drive.google.com/file/d/1rTUxm9fpEO3A8QcwMbvs9e4I4xsHhhTS/preview,JoniKauf,JoniKauf,
Bridge Overpass,Sand Kingdom,9/10,Master,,Database,https://drive.google.com/file/d/1vbv0xwuYFXKOyv1ntoM4-x8oKO7Q10Mb/preview,JoniKauf,JoniKauf,
Lotus Lake,Lake Kingdom,9/10,Master,Entity Bounce,Database,https://drive.google.com/file/d/19H-lCWeHpLGat_URL9vnVY2WpE6TKgm4/preview,OG jario,OG jario,
True Mini Eel Blocks,Mushroom Kingdom,9/10,Master,,Database,https://drive.google.com/file/d/1awEEO0zCpaAYSUD9BSDT1NHgGvqNfOsN/preview,,,
Moon Investment,Cascade Kingdom,9/10,Master,,Database,https://drive.google.com/file/d/1QYyTuuWbZsJfmzZ9RwIpGBvB4ZsE55Kz/preview,LoukaThePro,LoukaThePro,
Beans Cartilage Climb,Cascade Kingdom,9/10,Master,,Database,https://drive.google.com/file/d/1ybrPztHqF4BV9EFNNfAvUAOoQnfr0Juw/preview,LoukaThePro,Catch,
Golden Dark Side Dram,Dark Side,9/10,Master,"Vault, ZG",Database,https://drive.google.com/file/d/1nqHBU1tlEeMgSK7QFu-trg7fQOzoCqz9/preview,JoniKauf,JoniKauf,
Overshoot Billboard Cross 2.0,Metro Kingdom,9/10,Master,Vault,Database,https://drive.google.com/file/d/1YS1HsY1yVzvOqZtE5zplxo6P0lieKmLa/preview,CToad7,CToad7,
High Rise Crash,Metro Kingdom,9/10,Master,Triple,Database,https://drive.google.com/file/d/1onK5NpeOOnYQ3MCESsQeMeanyjrzG9pF/preview,Quantumhornet,,
Power Plant Perish,Metro Kingdom,9/10,Master,,Database,https://drive.google.com/file/d/1UXkcoqpR7MgimSdj7YbP2UtrRjCUx2OZ/preview,Autumn,Autumn,
Football Warmup,Metro Kingdom,9/10,Master,,Database,https://drive.google.com/file/d/1fXjZ2JOXyi9F6qoh5CpYC9j4Im9IAW4N/preview,MightyOwl,MightyOwl,
Fenced Off,Mushroom Kingdom,9/10,Master,,Database,https://drive.google.com/file/d/1imc--CUAc_SJffpqrNp-FvVNAyCZ9duA/preview,Qazzy,Qazzy,
Cave Entry,Cascade Kingdom,9/10,Master,,Database,https://drive.google.com/file/d/1KGP1KmXAogBuC7RLmPabkq0FTCBwJCmx/preview,Keyboard,Jario,
Jizzo Gap,Bowser's Kingdom,9/10,Master,,Database,https://drive.google.com/file/d/1Xid3NYTf2ow7mLi9e9bcXuLRODvh68pl/preview,,,
Sweet Gap,Luncheon Kingdom,9/10,Master,,Database,https://drive.google.com/file/d/1PK4ish9tER_gEYOmTYG3hwZLRJ417tga/preview,,,
Ruined Rising,Ruined Kingdom,9/10,Master,Vault,Database,https://drive.google.com/file/d/1Wni82Xot3J0e-QG6VwnCaM4UN_Z4TOSj/preview,Qxysteo,Gummy,
Spinless Stones,Bowser's Kingdom,9/10,Master,,Database,https://drive.google.com/file/d/1jCJxk1PLjVoWkI7qG8CH3e_oWBkdO28d/preview,CToad7,CToad7,
Dragon Blast,Ruined Kingdom,9/10,Master,Vault,Database,https://drive.google.com/file/d/17lYQ6HwEsI_W4QK8N24QGdWRDX-NNM3l/preview,Ks627,Ks627,
Wet Fountain,Mushroom Kingdom,9/10,Master,,Database,https://drive.google.com/file/d/1BATaJ10aloLiNEc8pWBxQ7DX5g2urqv7/preview,dailoxd,MightyOwl,
Mini Ancient Boulders,Bowser's Kingdom,9/10,Master,,Database,https://drive.google.com/file/d/1zMXvuWBh5H8cgGGUvCdKFGfa6u6JmNHn/preview,JoniKauf,JoniKauf,
Capitalism,Luncheon Kingdom,9/10,Master,"Triple, Capless",SMO Trickjumping Server,https://drive.google.com/file/d/1TJUI_1UHTuZwgKg91W0uDpLWTem1Czut/preview,OG jario,OG jario,
